106 18 18     167.43524170      21.75893974       0.03182890
107 20 20     155.84899902      12.83504772       0.03245686
108 18 18     238.75804138      41.57833862       0.03356281
109 18 18     220.69332886       8.72557163       0.03412072
110 19 19     141.97004700      29.98574448       0.02666330
111 16 16     210.70260620       9.34137821       0.01971630
112 15 15     157.42599487      22.36063766       0.04108301
113 18 18     161.08634949      14.08446980       0.03259145
114 18 18     158.22897339      12.04031086       0.03259562
115 9 9     118.38201904      38.73329926       0.04080823
116 8 8     227.20774841      20.05995750       0.04174666
117 15 15     245.43026733      37.99604416       0.03306270
118 22 22     235.37490845      27.98650932       0.03193652
119 13 13     187.54942322      47.00630951       0.03909893
120 13 13     175.63685608      26.48887634       0.03032364
121 13 13     231.95489502       4.85678339       0.04200280
122 19 19     166.46653748      31.38575745       0.04627182
123 18 18     183.90653992      23.98185539       0.02235213
124 20 20     164.42692566      37.65453720       0.03509304
125 17 17     151.44726562      14.33874893       0.03085875
126 14 14     226.88101196      16.19780540       0.04471110
127 11 11     253.10952759      23.33258438       0.03581366
128 14 14     260.56420898      30.71107864       0.04626784
129 10 10     138.41444397      29.99293900       0.02251474
130 19 19     240.97027588      14.94643497       0.03612468
131 14 14     129.54559326      24.89527130       0.02865592
132 14 14     199.63197327      31.33797073       0.04643347
133 1 1     220.24604797      45.36743927       0.04502164
134 12 12     223.17323303       7.93185759       0.03552097
135 8 8     230.48033142       8.42377853       0.03905037
136 14 14     154.09579468      60.23498535       0.03135345
137 13 13     256.00527954      25.05408859       0.03927890
138 11 11     147.46716309      34.71411896       0.03875281
139 10 10     188.71595764      58.91685486       0.04273520
140 13 13     198.15663147      47.06329346       0.02900012
141 15 15     210.15501404      -2.85781860       0.02483827
142 13 13     128.37818909      41.52546310       0.02471413
143 13 13     177.01916504      37.44392776       0.04175907
144 13 13     184.66741943      48.87938690       0.04518836
145 10 10     227.25000000      20.44201851       0.04093190
146 13 13     187.74174500      51.34422302       0.04405376
147 16 16     216.16888428      26.62513924       0.03712825
148 10 10     222.30166626      17.02093887       0.03746098
149 14 14     148.50930786      10.60824013       0.03984373
150 13 13     188.94114685      26.90888023       0.02476620
151 11 11     137.15538025      37.62157440       0.02315306
152 12 12     203.40919495      13.23600578       0.04319153
153 15 15     197.15795898      43.73752594       0.03581235
154 13 13     143.51039124      27.37611580       0.04315613
155 8 8     213.72682190      60.01114273       0.03655037
156 10 10     143.99523926      54.61093521       0.04623876
157 8 8     208.11131287      14.09127903       0.02299009
158 5 5     183.06205750      56.17760849       0.03108314
159 15 15     239.26257324      48.16837692       0.01966056
160 17 17     246.85513306      42.67974472       0.03138418
161 13 13     142.02598572      26.38314819       0.04345360
162 15 15     223.32888794      16.64211845       0.04186011
163 12 12     235.01821899      45.94851303       0.03654173
164 6 6     225.58210754       5.64669132       0.03645046
165 5 5     179.04299927      60.52262115       0.03317633
166 11 11     156.09461975      41.70694351       0.04453409
167 9 9     241.60749817      15.69377041       0.04414647
168 11 11     164.53167725       9.27610970       0.03440120
169 8 8     238.34655762      11.95917606       0.03512280
170 14 14     184.09791565      60.03181839       0.04427555
171 8 8     144.63703918      17.03129387       0.02804203
172 14 14     234.06326294      27.30452156       0.03280099
173 10 10     241.92350769      38.93073654       0.03843516
174 8 8     175.59889221      10.26413822       0.02160394
175 8 8     240.40072632      12.36019135       0.03539738
176 8 8     157.96139526      42.86311722       0.04552518
177 8 8     227.63781738       8.59118938       0.04653289
178 12 12     143.50401306      33.99071884       0.02745581
179 10 10     242.55033875       0.78370965       0.04329774
180 13 13     240.23680115      45.41766357       0.04249752
181 12 12     155.16300964      47.97966003       0.04136838
182 9 9     156.72833252      16.12336731       0.03357289
183 13 13     216.89459229      11.33062077       0.02666715
184 13 13     174.46893311      21.79931450       0.02884285
185 12 12     219.81741333      20.04369354       0.03008779
186 5 5     172.36376953      -1.74692321       0.04299891
187 16 16     121.86003113      39.01619720       0.03984241
188 10 10     175.87225342      -1.66796303       0.04459506
189 8 8     203.80560303      34.67742538       0.02639182
190 13 13     136.23384094      17.45512772       0.02899133
191 11 11     215.32980347      61.57928848       0.03650185
192 10 10     226.65060425       9.64949322       0.04413268
193 11 11     152.70706177      54.21489716       0.04642018
194 16 16     219.72673035      46.66560745       0.03586245
